Tweet Date,Tweet Content,label_up5,label_up2,label_down5,label_down2,Close,label_up5_price,label_up2_price,label_down5_price,label_down2_price,RSI,ROC,Upper Barrier,Lower Barrier,Vertical Barrier,Label,Previous Label,group,Pred_Label,Pred_Conf
2015-01-02,it eternal volatility day after day re the next chapter in the bitcoin story quote from chef on today at dey bitcoin deliver bitcoin to spy on their pas on overwatch in the last there were exchange pair yielding ranging between and bitcoin btc sent free bitcoin to btc bitcoin current price btc bitcoin current price btc bitcoin one bitcoin now worth high low market cap billion bitcoin the current btc bitcoin value in is the average price of bitcoin across all is sent free bitcoin to colorado united bitcoin btc bitcoin la instantly buy with btc via bitcoin bitcoin miracle if you had bought btc last you would be millionaire today how to make profit on bitcoin and it eternal volatility day after day how to make profit on bitcoin and it eternal volatility day after day your may get hacked with but it small price to pay a this is decent movie that still three into the most secure network in the world for just under penny bitcoin sent free bitcoin to united in bitcoin price in buy sell buy and sell bitcoin in how to make profit on bitcoin and it eternal volatility day after day found,False,False,False,False,315.21,False,False,False,False,1.0,0.9887210730599549,324.6663,305.7537,5.0,Neutral,Neutral,4,Neutral,0.9520965218544006
2015-01-02,mo con bitcoin via how one to reimagine bitcoin bitcoin miracle if you had bought btc last you would be millionaire today con bitcoin mo con bitcoin via btc investigation should inspire expansion with full according to io it is good time to get informed and add further with bitcoin con bitcoin mo con bitcoin via in the last there were exchange pair yielding ranging between and bitcoin btc tech block chain will break free from bitcoin to power distributed bitcoin bitcoin apple pay for parking con bitcoin mo con bitcoin via bitcoin currency bitcoin trust for on more to be revealed btc bitcoin current price btc bitcoin current price btc bitcoin wasted time lost money on bitcoin hot currency today your to release bitcoin volatility index bitcoin exchange is set to launch it own take con bitcoin mo con bitcoin via con bitcoin mo con bitcoin invest in limited edition bespoke store bitcoin tech block chain will break free from bitcoin to power distributed con bitcoin mo con bitcoin via do we have to re learn everything we already know about banking tech to make bitcoin work con bitcoin mo con bitcoin via con bitcoin mo con bitcoin via,False,False,False,False,315.21,False,False,False,False,1.0,0.9887210730599549,324.6663,305.7537,5.0,Neutral,Neutral,3,Neutral,0.9490085244178772
2015-01-02,this is decent movie that still three into the most secure network in the world for just under penny bitcoin sent free bitcoin to united in bitcoin price in buy sell buy and sell bitcoin in how to make profit on bitcoin and it eternal volatility day after day found it in an article posted by bitcoin marc probably access to site new bitcoin hour low of bitcoin price update btc bid ask btc bid ask bitcoin index gold btc just in case you haven gotten it gift yet tomorrow is bitcoin birthday just up bitcoin so whats your price prediction for the end of via bitcoin if bitcoin were valued time higher than today the right to enter transaction into the network would cost of one percent sent free bitcoin to bitcoin for tech btc can bitcoin operate at scale threatening probably not a is likely need on both side link with firm behind bitcoin fund on sent free bitcoin to san united sent free bitcoin to how to make profit on bitcoin and it eternal volatility day after day how to make profit on bitcoin and it eternal volatility day after day thanks for following is bitcoin gaming,False,False,False,False,315.21,False,False,False,False,1.0,0.9887210730599549,324.6663,305.7537,5.0,Neutral,Neutral,3,Neutral,0.9474713206291199
2015-01-02,side link with firm behind bitcoin fund on sent free bitcoin to san united sent free bitcoin to how to make profit on bitcoin and it eternal volatility day after day how to make profit on bitcoin and it eternal volatility day after day thanks for following is bitcoin gaming and on now man allegedly mother on new year eve live profit buy sell bitcoin btc bitcoin the printer bitcoin for bitcoin chain how to make profit on bitcoin and it eternal volatility day after day how to make profit on bitcoin and it eternal volatility day after day read this bitcoin an inside job people in tape money to their in new for good luck real money bitcoin career you will regret in random bitcoin fact learned today bitcoin quick thanks for following happy new year on now bitcoin gaming and how to make profit on bitcoin and it eternal volatility day after day how to make profit on bitcoin and it eternal volatility day after day bitcoin we would translate with fund best for and wish you have bitcoin and ready to buy me just up for free bitcoin wallet on try it learn how can profit in,False,False,False,False,315.21,False,False,False,False,1.0,0.9887210730599549,324.6663,305.7537,5.0,Neutral,Neutral,2,Neutral,0.9458598494529724
2015-01-02,eternal volatility day after day how to make profit on bitcoin and it eternal volatility day after day bitcoin we would translate with fund best for and wish you have bitcoin and ready to buy me just up for free bitcoin wallet on try it learn how can profit in during the bitcoin revolution in just up for early access to debit the world first bitcoin sign up here super wasted time lost money on bitcoin hot currency today your win doge free scratch game the much by gaw to release bitcoin volatility index also an to use it how to make profit on bitcoin and it eternal volatility day after day bitcoin social network bitcoin forecast industry predict what next for the virtual currency big brother to bitcoin how to make profit on bitcoin and it eternal volatility day after day report remove money from politics brand bitcoin how to make profit on bitcoin and it eternal volatility day after day bitcoin news bitcoin trust for on more to be revealed in how to make profit on bitcoin and it eternal volatility day after day bitcoin news price to ring in the new year bitcoin btc via black arrow,False,False,False,False,315.21,False,False,False,False,1.0,0.9887210730599549,324.6663,305.7537,5.0,Neutral,Neutral,2,Neutral,0.9472052454948425
2015-01-02,next for the virtual currency btc crypto reach world is the mobile digital otherwise of global retail are cash bitcoin it beginning to look like via bitcoin how to make profit on bitcoin and it eternal volatility day after day btc crypto bitcoin volatility index to be by via no party ownership of customer data don fear the sale of their behavior and to bitcoin the police due to partial inside job btc bitcoin current price btc bitcoin current price btc bitcoin in the last there were exchange pair yielding ranging between and bitcoin btc bitcoin news bitcoin plummet in btc crypto how to make profit on bitcoin and it eternal volatility day after day btc crypto intelligent design trust is built in by cryptography not party processor feature bug bitcoin bitcoin el la el bitcoin bitcoin el la el bitcoin el la el bitcoin posted in el la el bitcoin la el bitcoin posted in crypto in just up for early access to debit the world first bitcoin sign up here btc crypto trader education for new with our holiday bulk success market bitcoin inspiration quote money bitcoin news bitcoin an inside job not alone an inside job not,False,False,False,False,315.21,False,False,False,False,1.0,0.9887210730599549,324.6663,305.7537,5.0,Neutral,Neutral,2,Neutral,0.9518694877624512
2015-01-02,bitcoin la el bitcoin posted in crypto in just up for early access to debit the world first bitcoin sign up here btc crypto trader education for new with our holiday bulk success market bitcoin inspiration quote money bitcoin news bitcoin an inside job not alone an inside job not alone btc crypto breaking news to overtake bitcoin a the hot topic of to bad bitcoin already that feature how to make profit on bitcoin and it eternal volatility day after day crypto the very reason wish bitcoin would crash to is the reason why it will never happen people would just buy them up bitcoin news how one to reimagine bitcoin btc crypto bitcoin apple pay for parking btc crypto how to make profit on bitcoin and it eternal volatility day after day btc crypto first idea of the of bitcoin each bottle code under the cap the you some bitcoin dust bitcoin server find your tweet interesting it now public on my crypto site peace btc crypto bitcoin news goal to raise million next for the virtual currency how to make profit on bitcoin and it eternal volatility day after day btc crypto earn free bitcoin every earn,False,False,False,False,315.21,False,False,False,False,1.0,0.9887210730599549,324.6663,305.7537,5.0,Neutral,Neutral,2,Neutral,0.9472493529319763
2015-01-02,some bitcoin dust bitcoin server find your tweet interesting it now public on my crypto site peace btc crypto bitcoin news goal to raise million next for the virtual currency how to make profit on bitcoin and it eternal volatility day after day btc crypto earn free bitcoin every earn free bitcoin every with in bitcoin index gold btc how to make profit on bitcoin and it eternal volatility day after day btc crypto how to make profit on bitcoin and it eternal volatility day after day btc crypto bitcoin in we will build new that will be and faster without bitcoin it btc crypto bitcoin bitcoin by in live price bitcoin the future crypto economy bitcoin bitcoin by in live price how to make profit on bitcoin and it eternal volatility day after day btc crypto try at only per btc buy bitcoin from to wa big year for bitcoin in here are the that made the biggest is an wallet for multiple access via bitcoin mining module brand new avail half pound bitcoin copper bar bullion half pound bitcoin copper bar digital currency currency commodity hub bitcoin miner block hitchhiker in hand miner bitcoin mining live profit buy,False,False,False,False,315.21,False,False,False,False,1.0,0.9887210730599549,324.6663,305.7537,5.0,Neutral,Neutral,1,Neutral,0.9439817667007446
2015-01-02,apple pay and some of those on the bitcoin protocol perfect observer position for gather evidence exhibit on the materiality of virtual currency bitcoin materiality bitcoin size cross border regulatory competition to attract bitcoin el la el bitcoin how one to reimagine bitcoin bitcoin price to ring in the new year sub again recharge for doom con bitcoin de banca en el la el bitcoin bitcoin da drama hack bitcoin btc bitcoin btc gold btc green man gaming now bitcoin bitcoin fail to release bitcoin volatility index contact the store for and printing at in just up for early access to debit the world first bitcoin sign up here the much by gaw spending ton of time lately reading up on cryptocurrency mining now and my bitcoin tomorrow bitcoin trading is an offshore investment group specialized in the stock financial in outside probe in rice shooting bitcoin year of the sheep this is the year the sheep or the jump on the bitcoin top story bitcoin for see more the bitcoin just posted to a discussion on bitcoin with roger bitcoin trust for on more to be revealed bitcoin price to ring in the new year sa bitcoin green man,False,False,False,False,315.21,False,False,False,False,1.0,0.9887210730599549,324.6663,305.7537,5.0,Neutral,Neutral,1,Neutral,0.9521896243095398
2015-01-02,is bitcoin for his legal defense fund check out this great article on bitcoin angel who are they green man gaming now bitcoin bitcoin revolution do you know there is financial revolution going on under your very nose btc crypto got parking ticket in city looking at apple pay bitcoin a way to pay index bitcoin price to ring in the new year wow just won this for free btc bitcoin cryptocurrency digital currency btc crypto anonymous payment once again becomes subject of interest for bitcoin only per btc buy bitcoin want to find the one piece need to buy ship and set sail fund me brother bitcoin one bitcoin now worth high low market cap billion bitcoin bitcoin is electronic money even year old can understand very soon bitcoin will be a normal a bitcoin bitcoin btc btc crypto weird and wonderful bitcoin of via bitcoin pool cloud mining new way to earn bitcoin a if bitcoin found sufficient capital through access or big money to stabilize price volatility is trying what did year ago to disastrous bitcoin bitcoin site lifetime for early cryptocurrency news via disagree with the order but this is fun how to make profit on,False,False,False,False,315.21,False,False,False,False,1.0,0.9887210730599549,324.6663,305.7537,5.0,Neutral,Neutral,1,Neutral,0.9459778666496277
2015-01-02,new way to earn bitcoin a if bitcoin found sufficient capital through access or big money to stabilize price volatility is trying what did year ago to disastrous bitcoin bitcoin site lifetime for early cryptocurrency news via disagree with the order but this is fun how to make profit on bitcoin and it eternal volatility day after day btc bitcoin repair and assemble step by step strive not to be success but rather to be of value bitcoin bitcoin trust for on more to be revealed green man gaming now bitcoin bitcoin theft wa an insider not say police just won btc in our free lottery try your lucky too bitcoin bitcoin trust for on more to be revealed if new york city bitcoin everyone eventually will via to release bitcoin volatility index cryptocurrency news crypto bitcoin asset live profit buy sell bitcoin btc about is bitcoin for his legal defense fund maxwell how went from bitcoin skeptic to core developer via bitcoin casino play now over btc in poker more super bitcoin theft wa an insider not say police via will bitcoin collapse in financial time financial time just up for free bitcoin wallet on try it how one,False,False,False,False,315.21,False,False,False,False,1.0,0.9887210730599549,324.6663,305.7537,5.0,Neutral,Neutral,3,Neutral,0.9463614821434021
2015-01-02,defense fund maxwell how went from bitcoin skeptic to core developer via bitcoin casino play now over btc in poker more super bitcoin theft wa an insider not say police via will bitcoin collapse in financial time financial time just up for free bitcoin wallet on try it how one to reimagine bitcoin news of oil gas crypto bitcoin how bitcoin could save journalism and the time super current price btc bitcoin current price btc bitcoin current price btc bitcoin strive not to be success but rather to be of value bitcoin in the last there were exchange pair yielding ranging between and bitcoin btc bitcoin an inside job not alone bitcoin hep bitcoin bitcoin trust for on more to be revealed in via the bitcoin foundation state of bitcoin address cryptocurrency exchange platform it never been so easy to use bitcoin via second opinion in second opinion use bitcoin apple pay and some of those on the bitcoin protocol perfect observer position for gather evidence exhibit on the materiality of virtual currency bitcoin materiality bitcoin size cross border regulatory competition to attract bitcoin el la el bitcoin how one to reimagine bitcoin bitcoin price to ring in the new,False,False,False,False,315.21,False,False,False,False,1.0,0.9887210730599549,324.6663,305.7537,5.0,Neutral,Neutral,3,Neutral,0.9515417814254761
2015-01-02,sheep this is the year the sheep or the jump on the bitcoin top story bitcoin for see more the bitcoin just posted to a discussion on bitcoin with roger bitcoin trust for on more to be revealed bitcoin price to ring in the new year sa bitcoin green man gaming now bitcoin there is now another more traditional method of via price to ring in the new year bitcoin eu police figure bitcoin wa an inside job to get sign up here new york bitcoin privacy bitcoin police figure bitcoin wa an inside job bitcoin btc btc bitcoin current price btc bitcoin the average price of bitcoin across all is current price btc bitcoin bitcoin difficulty next estimate in day bitcoin la doge btc price current doge btc price on is volume btc bitcoin instantly buy with btc bitcoin casino play now over btc in poker more super second opinion in second opinion use bitcoin apple pay super sac bitcoin trust for on more to be revealed price in via cryptocurrency exchange platform it never been so easy to use bitcoin bitcoin price to ring in the new year in just up for early access to debit the world,False,False,False,False,315.21,False,False,False,False,1.0,0.9887210730599549,324.6663,305.7537,5.0,Neutral,Neutral,1,Neutral,0.946130633354187
2015-01-02,opinion in second opinion use bitcoin apple pay super sac bitcoin trust for on more to be revealed price in via cryptocurrency exchange platform it never been so easy to use bitcoin bitcoin price to ring in the new year in just up for early access to debit the world first bitcoin sign up here bitcoin bitcoin trust to list million on are all in of new tech libertarian progress until it their money control away bitcoin money new year giving away bitcoin all day to click it news bitcoin site lifetime for take invest in not in bitcoin or bitcoin an inside job not alone in just up for early access to debit the world first bitcoin sign up here de re the next chapter in the bitcoin story remember when you got your first and you made de e bitcoin en no bitcoin still flat a near end bitcoin is still trading flat a the holiday season to close see more bitcoin the will speak more extensively about their coin bitcoin happy new year giving away bitcoin all day to click it happy new year giving away bitcoin all day to click it happy new year giving away,False,False,False,False,315.21,False,False,False,False,1.0,0.9887210730599549,324.6663,305.7537,5.0,Neutral,Neutral,3,Neutral,0.9505187273025513
2015-01-02,bitcoin is still trading flat a the holiday season to close see more bitcoin the will speak more extensively about their coin bitcoin happy new year giving away bitcoin all day to click it happy new year giving away bitcoin all day to click it happy new year giving away bitcoin all day to click it happy new year giving away bitcoin all day to click it happy new year giving away bitcoin all day to click it for to pay for parking via apple pay mobile and bitcoin bitcoin we do have bitcoin black white news to pay for parking via apple pay mobile and bitcoin bitcoin discussion on bitcoin with roger parser only per btc buy bitcoin price to ring in the new year bitcoin bitcoin btc happy new year giving away bitcoin all day to click it bitcoin bitcoin the will speak more extensively about their coin bitcoin bitcoin can help end piracy second opinion in second opinion use bitcoin apple pay bitcoin gaw to launch a an exchange beware of this keep your btc safely out best of bitcoin accept bitcoin and charge what you want with zero transaction bitcoin faucet in bitcoin price in buy,False,False,False,False,315.21,False,False,False,False,1.0,0.9887210730599549,324.6663,305.7537,5.0,Neutral,Neutral,3,Neutral,0.942722499370575
2015-01-02,bitcoin bitcoin can help end piracy second opinion in second opinion use bitcoin apple pay bitcoin gaw to launch a an exchange beware of this keep your btc safely out best of bitcoin accept bitcoin and charge what you want with zero transaction bitcoin faucet in bitcoin price in buy sell buy and sell bitcoin in bitcoin the will speak more extensively about their coin bitcoin at the up btc bitcoin current price btc bitcoin current price btc bitcoin bitcoin trust to sell on spare bitcoin evangelist from prison insider is out via bitcoin happy new year giving away bitcoin all day to click it genus con bitcoin registrate para de mi de of the his ever bitcoin new york city bitcoin and apple pay for parking happy new year giving away bitcoin all day to click it retrial in al case or bitcoin mining farm new york city bitcoin and apple pay for parking although bitcoin is missing nice overview by why diversification is crucial the easiest way to get free bitcoin get bitcoin bitcoin bitcoin the will speak more extensively about their coin bitcoin bitcoin law making bitcoin legal in go into effect in how one to reimagine,False,False,False,False,315.21,False,False,False,False,1.0,0.9887210730599549,324.6663,305.7537,5.0,Neutral,Neutral,4,Neutral,0.9529979228973389
2015-01-02,full according to io so whats your price prediction for the end of via bitcoin half pound bitcoin copper bar bullion bitcoin mining module brand new avail hub bitcoin miner block half pound bitcoin copper bar digital currency currency commodity hitchhiker in hand miner bitcoin mining bitcoin trust for on more to be revealed full according to io it is bitcoin commerce for via how to donate bitcoin to charity and get big tax deduction hitchhiker in hand miner bitcoin the police due to partial inside job bitcoin to powered extender riser adapter card bitcoin bitcoin bull run due for according to via the police due to partial inside job bitcoin la el bitcoin el la el bitcoin la el bitcoin happy new year new law in digital bitcoin are legal for in bitcoin btc kraken try at only per btc buy bitcoin how to make profit on bitcoin and it eternal volatility day after day re the next chapter in the bitcoin story quote from chef on today at dey bitcoin deliver bitcoin to spy on their pas on overwatch in the last there were exchange pair yielding ranging between and bitcoin btc sent free bitcoin to btc bitcoin,False,False,False,False,315.21,False,False,False,False,1.0,0.9887210730599549,324.6663,305.7537,5.0,Neutral,Neutral,4,Neutral,0.9477400183677673
2015-01-02,and apple pay for parking although bitcoin is missing nice overview by why diversification is crucial the easiest way to get free bitcoin get bitcoin bitcoin bitcoin the will speak more extensively about their coin bitcoin bitcoin law making bitcoin legal in go into effect in how one to reimagine bitcoin wall st cheat sheet hope you new year is filled with health happiness and fine art bitcoin crypto el se la legal bitcoin yo ambo right get in bitcoin silver btc law making bitcoin legal in go into effect in happy new year giving away bitcoin all day to click it live profit buy sell bitcoin btc bitcoin bitcoin site lifetime for early can someone tell me about better dev than boom bitcoin how one to reimagine bitcoin bitcoin why put my last into bitcoin investment financial en why put my last into bitcoin investment financial why put my last into bitcoin investment financial bitcoin casino play now over btc in poker more super did you watch the bitcoin bowl send me some money bitcoin happy new year giving away bitcoin all day to click it bitcoin bitcoin btc the year in bitcoin in two second opinion in second,False,False,False,False,315.21,False,False,False,False,1.0,0.9887210730599549,324.6663,305.7537,5.0,Neutral,Neutral,4,Neutral,0.9456174373626709
2015-01-02,of this keep your btc safely out of this may the best win just up for free bitcoin wallet on try it just received this suspicious to steal my account be careful to don fall for this via bitcoin the world first bitcoin only membership site via bitcoin bitcoin btc hardware bitcoin wallet medium bitcoin how to make profit on bitcoin and it eternal volatility day after day crypto how one to reimagine bitcoin bitcoin sur bitcoin unlocking digital crypto bitcoin unlocking digital con bitcoin mo con bitcoin via btc in just up for early access to debit the world first bitcoin sign up here bitcoin for climax for convulsion is bitcoin for his legal defense fund ledger wallet the hardware bitcoin wallet medium what the real way to get with bitcoin trust for on more to be revealed via buy authentic novelty license best unique purchase be buy authentic novelty license best unique purchase be full according to io it is full according to io it is police figure bitcoin wa an inside job in the last there were exchange pair yielding ranging between and bitcoin btc new year time for reflection if you have moral help the world,False,False,False,False,315.21,False,False,False,False,1.0,0.9887210730599549,324.6663,305.7537,5.0,Neutral,Neutral,3,Neutral,0.9480330348014832
2015-01-02,last into bitcoin investment financial bitcoin casino play now over btc in poker more super did you watch the bitcoin bowl send me some money bitcoin happy new year giving away bitcoin all day to click it bitcoin bitcoin btc the year in bitcoin in two second opinion in second opinion use bitcoin apple pay to release bitcoin volatility index how start are embracing bitcoin via happy new year giving away bitcoin all day to click it bitcoin site lifetime for early do raspberry pi bitcoin video just up for free bitcoin wallet on try it happy new year giving away bitcoin all day to click it by the bitcoin trust currently moving towards regulatory approval could be happy new year giving away bitcoin all day to click it police figure bitcoin wa an inside job how one to reimagine bitcoin wall st cheat sheet inside one start how start are embracing bitcoin via interesting la ma de minar io e la de de bitcoin via happy new year giving away bitcoin all day to click it alec reveal pregnancy on new year day un para bitcoin this is huge in we fix the bitcoin discussion on bitcoin with roger,False,False,False,False,315.21,False,False,False,False,1.0,0.9887210730599549,324.6663,305.7537,5.0,Neutral,Neutral,1,Neutral,0.9493466019630432
2015-01-02,pay for parking try every get rich scheme on the then when you realize it not working go use the bitcoin robot only per btc buy bitcoin the clown car bigger meaner and more dangerous than ever swift in the new year on dick clark new year eve super at financial cross and practical solution could be bitcoin bitcoin for beginning to look like beginning to look like super bitcoin index silver btc unpaid due to perfect opportunity for bitcoin per btc buy bitcoin at financial cross and practical solution could be bitcoin btc bitcoin current price btc bitcoin current price btc bitcoin cryptocurrency exchange platform it never been so easy to use bitcoin today top via bitcoin bitcoin it next generation bitcoin mining today top via bitcoin read world today top via bitcoin read all bout it why are there no minimum security uang yang di next for the virtual currency role for bitcoin new york pondering apple pay bitcoin for ticket payment bitcoin top story bitcoin an inside job not alone the see more bitcoin faucet free btc every no catch bitcoin share free advertising sold against btc at on exchange while ago bitcoin what is going to,False,False,False,False,315.21,False,False,False,False,1.0,0.9887210730599549,324.6663,305.7537,5.0,Neutral,Neutral,0,Neutral,0.9505570530891418
2015-01-02,bitcoin test your luck and win up to worth of free bitcoin every hour get easy bitcoin new year bonus up to per hour the year of bitcoin edge happy new year giving away bitcoin all day to click it for on bitcoin and more bitcoin price trade bitcoin price in narrow author new suggest bitcoin a he how one to reimagine bitcoin wall st cheat sheet inside one start found bitcoin million in an old wallet all our will be running with special on bitcoin happy new year giving away bitcoin all day to click it why he accepted to run the bitcoin foundation via happy new year giving away bitcoin all day to click it bitcoin btc kraken for on bitcoin and more that is my my bitcoin discussion on bitcoin with roger bitcoin en bitcoin en bitcoin btc bitcoin for a someone who never been to post secondary how huge security and tech love bitcoin tor and happy new year giving away bitcoin all day to click it bitcoin and survival guide how to thrive in the new digital wild west of crypto via how one to reimagine bitcoin wall st cheat sheet edge bitcoin for remember,False,False,False,False,315.21,False,False,False,False,1.0,0.9887210730599549,324.6663,305.7537,5.0,Neutral,Neutral,4,Neutral,0.9468040466308594
2015-01-02,their bitcoin via full story at in the spirit of making for the new year of the bitcoin community should look at update see their bitcoin via full story at how one to reimagine bitcoin update see their bitcoin via full story at try at only per btc buy bitcoin bitcoin what warren fantastic informative article in our by update see their bitcoin via full story at scratch and win doge inverse and short update see their bitcoin via full story at a gift we gave our payment gateway update see their bitcoin via full story at bitcoin josh must not be to speak at the bitcoin conference bitcoin poker forum casino bonus people in tape money to their in new for good luck real money bitcoin bitcoin wa world worst currency in how one to reimagine bitcoin current price of bitcoin is is bitcoin for his legal defense fund bitcoin the bitcoin eu next for the virtual currency via green man gaming now bitcoin there is now another more traditional method of with police figure bitcoin wa an inside job bitcoin the best way to get free best free bitcoin business financial update see their bitcoin via full story,False,False,False,False,315.21,False,False,False,False,1.0,0.9887210730599549,324.6663,305.7537,5.0,Neutral,Neutral,3,Neutral,0.9417518973350525
2015-01-02,anonymous bitcoin based for information bitcoin bitcoin is like lottery ticket that could win any day for the rest of your life bitcoin wa the world worst currency in at financial cross and practical solution could be bitcoin bitcoin price down bitcoin price down bitcoin commerce for bitcoin like of u have similar story bitcoin and survival guide how to thrive in the new digital wild west of crypto for on bitcoin and more network bitcoin theft wa an insider not say police hack bitcoin bitcoin the will speak more extensively about their coin bitcoin at been about welcome at both our and we accept bitcoin how one to reimagine bitcoin wall st cheat sheet join for free miner after taking tour bitcoin btc mining and get hash if you sign up how one to reimagine bitcoin wall st cheat sheet bitcoin we your story the bitcoin trust is going public after fi bitcoin price down to launch bitcoin fear index can get translation for en de van so whats your price prediction for the end of bitcoin bitcoin apple pay a to pay parking from make it big year for bitcoin btc in pic our bitcoin re bitcoin trust,False,False,False,False,315.21,False,False,False,False,1.0,0.9887210730599549,324.6663,305.7537,5.0,Neutral,Neutral,2,Neutral,0.9446044564247131
2015-01-02,at current price of bitcoin is current price of bitcoin is via chain know now that my bitcoin is not going to eat human flesh am not seeking any position in the bitcoin foundation ask me anything the world first bitcoin only membership site super current price of bitcoin is via chain bitcoin btc new post bitcoin plummet in io new way to earn bitcoin at financial cross and practical solution could be bitcoin new way to earn bitcoin a the profitability of mining over the those bitcoin for lot can happen in day year ago btc wa worth why use bitcoin it fast cheap to use and secure bitcoin trust to sell on under the ticker symbol coin new way to earn bitcoin stock our simple and easy to use bitcoin retail bitcoin an inside job not alone daily beast biri bitcoin bitcoin trust to list million on riley super we re looking forward to an exciting check out our upcoming bitcoin and per btc buy bitcoin un con la de bitcoin bitcoin btc bitcoin current price btc bitcoin current price btc bitcoin bitcoin la current price btc bitcoin the average price of bitcoin across all is btc price,False,False,False,False,315.21,False,False,False,False,1.0,0.9887210730599549,324.6663,305.7537,5.0,Neutral,Neutral,3,Neutral,0.9516600370407104
2015-01-02,public after fi bitcoin price down to launch bitcoin fear index can get translation for en de van so whats your price prediction for the end of bitcoin bitcoin apple pay a to pay parking from make it big year for bitcoin btc in pic our bitcoin re bitcoin trust to sell million quote from voe for on bitcoin and more via bitcoin price down bitcoin mention in horrible new approach becomes first political campaign to accept bitcoin current price of bitcoin is josh must not be to speak at the bitcoin conference bitcoin cloud mining service how can you tell the difference between profit maker and scheme bitcoin btc btc bitcoin bitcoin la current price btc bitcoin current price btc bitcoin why he accepted to run the bitcoin foundation buy the future bitcoin bitcoin the will speak more extensively about their coin bitcoin at the upcoming inside want to test bitcoin cloud mining now for free and only just got attempt on my account to share so no one any mistake bitcoin giving away btc bitcoin cryptocurrency check it out bitcoin how to make dollar after dollar after dollar with bitcoin trust for on more to be revealed in,False,False,False,False,315.21,False,False,False,False,1.0,0.9887210730599549,324.6663,305.7537,5.0,Neutral,Neutral,4,Neutral,0.949263334274292
2015-01-02,we do have bitcoin black white wa game changer for bitcoin mining bitcoin btc kraken first bitcoin tailer review bitcoin btc bitcoin btc super new york pondering apple pay bitcoin for ticket payment bitcoin horrible bitcoin can someone make of the moment via bitcoin final look back the state of bitcoin heading into be the money of the future but might be via in bitcoin price in buy sell buy and sell bitcoin in la plus en slate bitcoin author new suggest bitcoin a he up pay wow just won this for free btc bitcoin cryptocurrency digital currency btc bitcoin current price btc bitcoin doge only doge central bank chief is bitcoin for his legal defense fund police figure bitcoin wa an inside job bitcoin trust to list million on doge proof doge bitcoin did all and bitcoin get into aka why real tech like is where the tech is going re bitcoin trust to sell million in of the next via just up for free bitcoin wallet on try it bitcoin marketing in should focus on and not just btc music store you to purchase with bitcoin in just bitcoin in the bitcoin space levin capital random bitcoin fact,False,False,False,False,315.21,False,False,False,False,1.0,0.9887210730599549,324.6663,305.7537,5.0,Neutral,Neutral,1,Neutral,0.9544093012809753
2015-01-02,going re bitcoin trust to sell million in of the next via just up for free bitcoin wallet on try it bitcoin marketing in should focus on and not just btc music store you to purchase with bitcoin in just bitcoin in the bitcoin space levin capital random bitcoin fact learned today via bitcoin cad warning of weakness bitcoin cad warning of weakness bitcoin one bitcoin now worth high low market cap billion bitcoin good article short high a hell is bitcoin in floor bitcoin btc source bitcoin more bitcoin bitcoin is always a distributed ledger how would you describe ledger bitcoin open source money in the last there were exchange pair yielding ranging between and bitcoin btc police figure bitcoin wa an inside job bitcoin for bitcoin for any bitcoin like currency green man gaming now bitcoin is now another more traditional method of technica is bitcoin for his legal defense fund wishing all very happy new year let make our life and bitcoin soar to prosperity in we will build new that will be and faster without bitcoin it probably from the bitcoin beta here via bitcoin josh must not be to speak at the bitcoin conference we,False,False,False,False,315.21,False,False,False,False,1.0,0.9887210730599549,324.6663,305.7537,5.0,Neutral,Neutral,4,Neutral,0.9521260857582092
2015-01-02,legal defense fund wishing all very happy new year let make our life and bitcoin soar to prosperity in we will build new that will be and faster without bitcoin it probably from the bitcoin beta here via bitcoin josh must not be to speak at the bitcoin conference we have put difficult yea next for the virtual currency most valuable currency ahead of the krone and the sri rupee just won btc in our free lottery prove you re lucky bitcoin live profit buy sell bitcoin btc chain on the growing role of bitcoin in police figure bitcoin wa an inside job how one to reimagine bitcoin silico an inside job not alone josh must not be to speak at the bitcoin conference via bitcoin btc bitcoin current price btc bitcoin current price btc bitcoin green man gaming now bitcoin top bitcoin in bitcoin is nu gratis door te via how can be stolen will bitcoin collapse in financial time via thanks for we re kindred going out to take care of my bitcoin for living only mother the great paradox of bitcoin if it ever it bitcoin btc bitcoin btc bitcoin point proof of stake the future of,False,False,False,False,315.21,False,False,False,False,1.0,0.9887210730599549,324.6663,305.7537,5.0,Neutral,Neutral,0,Neutral,0.9420168995857239
